10560
0
51, 49
52, 51
53, 52
56, 53
62, 59
64, 62
13, 14
14, 15
16, 17
17, 18
18, 19
19, 20
20, 21
21, 22
22, 23
23, 24
24, 25
25, 26
25, 27
26, 28
27, 28
27, 29
28, 30
29, 30
30, 31
31, 31
30, 32
32, 32
32, 34
33, 34
33, 35
34, 35
35, 36
36, 36
35, 37
38, 38
38, 39
37, 40
38, 40
38, 41
40, 41
39, 42
40, 42
42, 42
41, 43
42, 44
42, 45
43, 46
44, 46
44, 47
46, 46
46, 47
47, 49
47, 50
49, 50
49, 51
51, 51
52, 52
51, 54
53, 57
54, 57
56, 58
57, 59
56, 60
58, 59
58, 62
60, 61
61, 62
62, 66
64, 66
6, 7
7, 8
8, 9
9, 10
10, 11
11, 12
12, 13
12, 14
13, 15
14, 16
15, 17
16, 18
17, 19
18, 20
18, 21
19, 22
20, 22
20, 23
21, 23
21, 24
22, 24
22, 25
23, 25
23, 26
24, 27
24, 28
25, 28
25, 29
26, 29
29, 33
30, 34
31, 34
32, 35
33, 36
32, 37
33, 37
33, 38
34, 38
35, 38
35, 40
37, 42
37, 43
38, 44
41, 45
41, 46
42, 46
43, 48
44, 48
43, 50
44, 50
45, 51
47, 51
48, 53
48, 55
51, 59
52, 59
52, 60
54, 60
55, 63
55, 64
57, 63
58, 63
61, 67
63, 71
4, 5
5, 6
8, 10
9, 11
10, 12
11, 13
12, 15
14, 17
15, 18
15, 19
16, 19
16, 20
17, 20
17, 21
18, 22
19, 23
19, 24
20, 24
21, 25
22, 27
23, 27
23, 28
24, 29
24, 30
25, 31
26, 31
26, 32
26, 33
27, 33
28, 35
29, 36
30, 36
31, 38
32, 38
31, 39
34, 40
33, 41
34, 42
35, 43
35, 44
36, 44
37, 45
38, 46
39, 46
39, 47
40, 49
40, 50
41, 50
42, 52
42, 53
44, 52
47, 55
46, 56
48, 57
50, 59
51, 60
50, 62
54, 63
53, 64
57, 67
57, 70
59, 69
60, 71
60, 72
3, 4
6, 8
7, 9
8, 11
9, 12
10, 13
11, 14
11, 15
12, 16
13, 17
14, 18
14, 19
15, 20
16, 21
17, 22
17, 23
18, 23
18, 24
19, 26
20, 26
21, 28
22, 29
22, 30
23, 31
24, 32
25, 32
25, 34
26, 34
26, 35
27, 35
27, 36
28, 36
27, 37
28, 37
31, 40
30, 41
31, 41
31, 42
33, 42
32, 43
33, 43
34, 44
34, 45
35, 46
36, 47
37, 48
38, 51
39, 51
38, 52
40, 51
40, 53
43, 57
44, 58
45, 59
47, 60
47, 61
46, 62
46, 63
49, 63
51, 70
53, 70
55, 70
55, 72
57, 75
5, 7
7, 10
9, 13
10, 14
11, 16
12, 17
13, 18
14, 20
15, 21
15, 22
16, 22
16, 23
17, 24
17, 25
18, 25
18, 26
19, 28
20, 28
21, 29
21, 31
22, 32
23, 32
24, 33
23, 34
24, 35
25, 35
26, 36
27, 39
28, 40
29, 40
29, 42
30, 42
29, 43
30, 44
31, 44
32, 44
31, 45
32, 46
33, 47
33, 48
34, 48
34, 49
35, 50
36, 51
36, 52
37, 54
38, 55
39, 55
38, 56
40, 57
41, 57
40, 59
42, 58
42, 61
43, 61
42, 62
43, 62
44, 65
47, 65
47, 68
51, 71
50, 72
53, 73
52, 77
2, 3
4, 6
5, 8
6, 9
7, 11
8, 12
9, 14
10, 15
10, 16
11, 17
12, 18
12, 19
13, 20
13, 21
14, 22
15, 23
15, 24
16, 24
16, 25
18, 28
18, 29
19, 30
20, 32
21, 32
21, 33
22, 33
22, 34
22, 35
23, 36
24, 38
25, 38
25, 39
27, 41
27, 42
27, 43
28, 45
31, 47
30, 48
31, 48
32, 48
31, 50
32, 51
34, 51
33, 53
35, 53
36, 56
36, 57
37, 59
40, 60
40, 62
40, 63
41, 63
40, 64
42, 64
41, 65
44, 66
44, 68
44, 71
47, 70
49, 74
48, 77
51, 76
51, 77
53, 79
3, 5
4, 7
5, 9
6, 10
7, 12
8, 13
9, 15
10, 17
11, 18
11, 19
11, 20
12, 20
12, 21
13, 22
13, 23
14, 23
15, 25
15, 26
16, 26
16, 27
16, 28
17, 28
17, 29
17, 30
18, 30
18, 32
20, 33
21, 34
20, 35
21, 35
20, 36
21, 38
22, 38
23, 38
23, 41
25, 41
25, 42
27, 45
29, 47
27, 49
29, 48
28, 50
29, 50
30, 51
31, 52
32, 55
31, 56
33, 56
32, 57
35, 58
38, 62
36, 64
36, 65
39, 65
39, 66
38, 67
40, 67
40, 68
43, 71
43, 72
44, 74
46, 82
47, 82
48, 82
1, 2
2, 4
3, 6
4, 8
5, 10
6, 11
6, 12
7, 13
7, 14
8, 15
8, 16
9, 17
10, 19
11, 21
12, 22
12, 23
13, 24
13, 25
14, 26
14, 27
15, 28
16, 30
17, 32
17, 33
18, 34
19, 35
19, 36
19, 37
20, 37
20, 39
21, 39
21, 40
22, 41
22, 42
23, 42
23, 44
24, 45
24, 46
25, 46
24, 47
25, 47
25, 48
25, 49
26, 51
28, 52
27, 53
28, 53
29, 53
28, 55
29, 56
30, 57
31, 57
30, 58
31, 59
31, 61
36, 66
35, 68
37, 68
36, 70
39, 75
39, 77
40, 78
42, 78
42, 81
5, 11
6, 13
7, 15
8, 17
9, 18
9, 19
10, 20
10, 21
11, 22
11, 23
11, 24
12, 25
12, 26
13, 26
13, 28
14, 30
15, 30
15, 31
15, 32
16, 32
15, 33
17, 34
16, 35
17, 35
18, 36
17, 37
18, 37
19, 38
18, 39
19, 40
20, 42
21, 42
21, 43
21, 44
22, 44
21, 46
23, 46
23, 49
23, 50
24, 51
25, 51
24, 52
26, 53
27, 57
28, 58
29, 58
29, 59
29, 60
29, 61
30, 61
31, 64
30, 65
32, 66
31, 67
33, 68
33, 69
33, 71
34, 71
35, 73
34, 74
37, 75
36, 78
36, 79
39, 81
3, 7
4, 9
5, 12
6, 14
7, 16
7, 17
8, 18
8, 19
9, 20
9, 21
10, 23
10, 24
11, 25
12, 27
12, 29
13, 29
13, 31
14, 31
14, 32
14, 33
15, 34
15, 36
16, 36
16, 37
17, 39
17, 40
18, 40
18, 42
18, 43
19, 44
20, 44
21, 47
20, 48
21, 48
21, 49
22, 50
22, 53
24, 53
23, 54
24, 55
25, 55
23, 56
24, 56
25, 56
24, 58
25, 58
25, 61
26, 61
27, 61
28, 62
28, 64
28, 65
28, 66
29, 69
32, 72
31, 74
33, 75
32, 76
33, 77
34, 77
34, 78
34, 81
37, 85
38, 86
2, 5
3, 8
4, 10
5, 13
6, 15
6, 16
7, 18
7, 19
8, 20
8, 21
9, 22
9, 23
9, 24
10, 25
10, 26
10, 27
11, 27
12, 30
12, 31
12, 32
13, 32
13, 33
13, 34
13, 35
14, 35
14, 38
15, 38
15, 40
16, 40
16, 42
17, 42
16, 43
18, 44
17, 45
18, 46
19, 47
18, 48
19, 49
19, 51
20, 51
20, 52
20, 54
22, 54
21, 56
22, 57
23, 57
22, 58
23, 58
22, 59
23, 60
24, 60
23, 61
25, 62
24, 63
25, 63
25, 64
26, 68
28, 69
26, 70
27, 73
28, 75
32, 81
34, 85
33, 88
1, 3
2, 6
3, 9
4, 11
4, 12
5, 14
5, 15
6, 17
6, 18
7, 21
8, 22
8, 24
9, 25
9, 26
9, 27
10, 28
10, 29
11, 30
11, 31
11, 32
11, 33
12, 33
12, 34
12, 35
12, 36
13, 38
13, 39
14, 41
15, 41
14, 42
15, 42
15, 44
16, 44
15, 45
16, 45
15, 46
16, 47
17, 47
17, 48
17, 49
17, 50
18, 50
18, 52
18, 54
19, 55
21, 59
20, 60
20, 61
21, 62
23, 63
21, 64
22, 64
22, 65
22, 66
23, 67
24, 67
25, 68
25, 70
26, 71
26, 74
26, 75
28, 77
28, 82
30, 89
2, 7
3, 10
4, 13
4, 14
5, 17
6, 19
6, 20
6, 21
7, 22
7, 23
7, 24
8, 25
8, 26
8, 27
8, 28
9, 28
9, 31
10, 31
10, 32
10, 33
10, 34
11, 35
11, 36
11, 37
12, 37
11, 38
12, 39
12, 40
13, 40
13, 41
13, 42
14, 43
13, 44
13, 45
14, 45
14, 47
14, 48
15, 48
16, 50
15, 51
16, 51
15, 52
17, 53
17, 55
18, 56
17, 59
18, 59
19, 59
19, 60
18, 62
19, 62
20, 65
21, 69
22, 70
21, 72
22, 72
23, 76
25, 78
26, 81
25, 87
28, 87
27, 89
28, 90
27, 91
1, 4
2, 8
3, 11
3, 12
4, 15
4, 16
5, 18
5, 19
5, 20
6, 22
6, 23
6, 24
7, 25
7, 26
7, 27
7, 28
8, 29
8, 30
8, 31
9, 33
9, 34
10, 36
11, 39
10, 40
11, 40
11, 42
12, 42
11, 43
12, 43
12, 46
12, 47
13, 47
13, 48
14, 50
13, 51
14, 52
15, 53
15, 54
15, 55
14, 56
15, 56
16, 57
15, 58
16, 61
17, 61
16, 64
17, 64
18, 65
17, 66
18, 66
18, 68
18, 71
20, 72
21, 75
21, 76
20, 78
22, 80
20, 81
21, 82
24, 86
24, 88
23, 89
23, 90
25, 91
1, 5
2, 9
2, 10
3, 13
3, 14
3, 15
4, 17
4, 18
4, 19
4, 20
5, 21
5, 22
5, 23
5, 25
6, 26
6, 27
6, 28
6, 29
7, 29
6, 30
7, 31
7, 32
7, 33
8, 33
7, 35
8, 35
9, 37
8, 39
9, 39
9, 42
10, 45
10, 48
11, 48
10, 49
12, 49
12, 50
13, 54
13, 56
12, 57
13, 57
14, 57
12, 58
13, 58
14, 58
14, 59
13, 61
15, 61
15, 64
16, 65
14, 68
15, 69
17, 69
15, 71
15, 72
17, 74
18, 76
16, 77
18, 82
19, 82
20, 84
18, 85
19, 91
20, 91
20, 93
1, 6
2, 11
2, 12
2, 13
3, 16
3, 17
3, 18
3, 19
4, 21
4, 22
4, 23
4, 25
5, 28
5, 29
5, 30
6, 31
6, 32
6, 33
6, 34
6, 35
6, 36
7, 36
6, 37
7, 37
7, 38
7, 40
7, 42
8, 43
7, 44
7, 45
9, 45
8, 46
8, 48
8, 50
10, 50
9, 52
10, 53
9, 54
10, 54
9, 55
10, 55
11, 56
11, 57
10, 60
12, 61
11, 63
12, 63
10, 64
11, 64
12, 64
12, 65
12, 66
11, 67
13, 67
12, 69
11, 71
14, 76
14, 80
16, 82
17, 87
15, 89
15, 91
18, 91
15, 92
1, 7
1, 8
1, 9
2, 14
2, 15
2, 16
2, 17
2, 18
3, 20
3, 21
3, 22
3, 23
3, 24
3, 25
4, 26
3, 27
4, 27
4, 28
4, 30
4, 31
4, 33
4, 34
5, 34
4, 35
5, 35
4, 36
5, 36
5, 38
6, 40
5, 43
5, 45
6, 45
6, 47
7, 47
7, 48
6, 50
7, 52
8, 52
8, 53
7, 54
6, 55
8, 55
7, 57
7, 61
8, 61
9, 61
8, 62
8, 64
7, 65
8, 65
8, 69
8, 72
10, 72
11, 72
10, 74
11, 79
10, 83
13, 85
10, 88
12, 91
14, 91
11, 92
13, 93
11, 94
1, 10
1, 11
1, 12
1, 13
2, 19
2, 20
2, 21
2, 22
2, 24
2, 25
2, 26
2, 27
3, 28
3, 29
3, 31
3, 32
3, 33
3, 34
3, 35
3, 36
3, 37
3, 38
3, 39
3, 40
4, 41
4, 42
4, 45
4, 46
4, 47
5, 48
4, 49
5, 49
4, 51
4, 52
5, 52
4, 53
5, 55
5, 57
6, 57
6, 59
5, 63
6, 64
5, 66
7, 66
7, 68
7, 70
6, 71
7, 71
7, 73
8, 76
8, 79
6, 80
7, 80
8, 80
6, 81
8, 81
7, 82
8, 82
7, 83
8, 83
7, 89
7, 90
9, 90
9, 94
